Budget,Cast_Likes,Gross,Link,Score,Title,Type,Users,Year,movie_likes
7000000,11116,4720371,http://www.imdb.com/title/tt0250371/?ref_=fn_tt_tt_1,6.5,The Other Side of Heaven ,Color,3203,2001,650
100000000,20233,119219978,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,6.7,The Other Guys ,Color,189806,2010,16000
14000000,1739,115504,http://www.imdb.com/title/tt1049405/?ref_=fn_tt_tt_1,6.2,The Other End of the Line ,Color,4820,2008,0
500000,44,133778,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,8.4,The Other Dream Team ,Color,3086,2012,0
35000000,77823,26814957,http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1,6.7,The Other Boleyn Girl ,Color,84357,2008,0
3400000,954,7159147,http://www.imdb.com/title/tt0464141/?ref_=fn_tt_tt_1,7.5,The Orphanage ,Color,120189,2007,11000
3000000,1964,38168022,http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1,6.6,The Original Kings of Comedy ,Color,4687,2000,290
38000000,14165,7659747,http://www.imdb.com/title/tt0304711/?ref_=fn_tt_tt_1,5.1,The Order ,Color,14962,2003,704
10000000,16118,19348,http://www.imdb.com/title/tt1007018/?ref_=fn_tt_tt_1,5.5,The Open Road ,Color,2941,2009,370
20000000,1978,1064277,http://www.imdb.com/title/tt1520498/?ref_=fn_tt_tt_1,6.7,The Oogieloves in the Big Balloon Adventure ,Color,14015,2012,831
49000000,32831,43905746,http://www.imdb.com/title/tt0267804/?ref_=fn_tt_tt_1,5.9,The One ,Color,77684,2001,0
7500000,2428,12610552,http://www.imdb.com/title/tt0203408/?ref_=fn_tt_tt_1,3.5,The Omega Code ,Color,4682,1999,129
25000000,9069,51853450,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,6.6,The Odd Life of Timothy Green ,Color,37398,2012,11000
15000000,1450,29106737,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1,6,The Object of My Affection ,Color,15582,1998,849
54000000,3155,128769345,http://www.imdb.com/title/tt0117218/?ref_=fn_tt_tt_1,5.6,The Nutty Professor ,Color,86556,1996,960
90000000,2728,190562,http://www.imdb.com/title/tt1041804/?ref_=fn_tt_tt_1,4.4,The Nutcracker in 3D ,Color,2508,2010,788
19000000,2,2119994,http://www.imdb.com/title/tt0107719/?ref_=fn_tt_tt_1,5.7,The Nutcracker ,Color,1153,1993,238
42000000,18795,64238770,http://www.imdb.com/title/tt1821658/?ref_=fn_tt_tt_1,5.8,The Nut Job ,Color,19547,2014,0
32000000,10938,35063732,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1,6.4,The Number 23 ,Color,164608,2007,10000
15000000,3033,24984868,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,6.3,The November Man ,Color,50056,2014,0
29000000,34495,64286,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,7.9,The Notebook ,Color,396396,2004,57000
38000000,42344,18653746,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,6.7,The Ninth Gate ,Color,137722,1999,0
4000000,50831,7825820,http://www.imdb.com/title/tt0448075/?ref_=fn_tt_tt_1,5.9,The Night Listener ,Color,13086,2006,576
35000000,11799,21129348,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1,7.4,The Next Three Days ,Color,146364,2010,27000
25000000,2498,14983572,http://www.imdb.com/title/tt0156841/?ref_=fn_tt_tt_1,4.7,The Next Best Thing ,Color,9361,2000,378
27000000,11969,10297897,http://www.imdb.com/title/tt0120769/?ref_=fn_tt_tt_1,6,The Newton Boys ,Color,8309,1998,315
30000000,27829,12712093,http://www.imdb.com/title/tt0402399/?ref_=fn_tt_tt_1,6.7,The New World ,Color,70771,2005,0
13000000,12687,28972187,http://www.imdb.com/title/tt0241760/?ref_=fn_tt_tt_1,5.9,The New Guy ,Color,28805,2002,1000
22000000,1725,50728000,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,5.8,The Net ,Color,48909,1995,0
7000000,19879,1330827,http://www.imdb.com/title/tt1974419/?ref_=fn_tt_tt_1,7,The Neon Demon ,Color,9866,2016,0
50000000,20152,44484065,http://www.imdb.com/title/tt0120768/?ref_=fn_tt_tt_1,7.3,The Negotiator ,Color,107227,1998,3000
30000000,966,37617947,http://www.imdb.com/title/tt0762121/?ref_=fn_tt_tt_1,6.8,The Nativity Story ,Color,8143,2006,0
4600000,143,513836,http://www.imdb.com/title/tt1646974/?ref_=fn_tt_tt_1,7.2,The Names of Love ,Color,6304,2010,0
23000000,3847,86930411,http://www.imdb.com/title/tt0102510/?ref_=fn_tt_tt_1,6.8,The Naked Gun 2½: The Smell of Fear ,Color,83269,1991,0
40000000,2888,27053815,http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1,4.7,The Musketeer ,Color,12856,2001,299
15000000,15209,11614236,http://www.imdb.com/title/tt0164108/?ref_=fn_tt_tt_1,5.6,The Muse ,Color,9294,1999,251
45000000,1336,88625922,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1,7.1,The Muppets ,Color,75176,2011,26000
12000000,534,27281507,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,7.7,The Muppet Christmas Carol ,Color,33850,1992,0
145000000,9131,102176165,http://www.imdb.com/title/tt0859163/?ref_=fn_tt_tt_1,5.2,The Mummy: Tomb of the Dragon Emperor ,Color,117927,2008,0
98000000,15972,202007640,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,6.3,The Mummy Returns ,Color,248045,2001,0
32000000,1651,35228696,http://www.imdb.com/title/tt0265349/?ref_=fn_tt_tt_1,6.5,The Mothman Prophecies ,Color,63677,2002,0
60000000,10247,31165421,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,6,The Mortal Instruments: City of Bones ,Color,107028,2013,44000
70000000,27674,78031620,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,6.1,The Monuments Men ,Color,102248,2014,34000
18000000,5371,25592632,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,7.2,The Mist ,Color,220475,2007,20000
1500000,2749,17580,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1,6.2,The Missing Person ,Color,1268,2009,195
42000000,13716,41252428,http://www.imdb.com/title/tt0117057/?ref_=fn_tt_tt_1,6.5,The Mirror Has Two Faces ,Color,11453,1996,0
7000000,2589,1889522,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,6.5,The Mighty Macs ,Color,1119,2009,797
10000000,3362,50752337,http://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1,6.4,The Mighty Ducks ,Color,44502,1992,0
15000000,18639,73548,http://www.imdb.com/title/tt0805570/?ref_=fn_tt_tt_1,6.1,The Midnight Meat Train ,Color,47574,2008,0
34000000,43917,66808615,http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1,6.1,The Mexican ,Color,87351,2001,2000
390000000,144,14131298,http://www.imdb.com/title/tt0151137/?ref_=fn_tt_tt_1,6.4,The Messenger: The Story of Joan of Arc ,Color,55889,1999,0
6500000,14462,66637,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1,7.2,The Messenger ,Color,29608,2009,0
18000000,16252,3752725,http://www.imdb.com/title/tt0379889/?ref_=fn_tt_tt_1,7.1,The Merchant of Venice ,Color,29715,2004,0
25000000,32474,32416109,http://www.imdb.com/title/tt1234548/?ref_=fn_tt_tt_1,6.2,The Men Who Stare at Goats ,Color,109620,2009,15000
41000000,1134,22108977,http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1,5.2,The Medallion ,Color,29861,2003,505
40000000,27834,29113588,http://www.imdb.com/title/tt0472399/?ref_=fn_tt_tt_1,6.6,The Mechanic ,Color,117999,2011,16000
34000000,1783,102413606,http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1,6.8,The Maze Runner ,Color,310903,2014,38000
150000000,1062,139259759,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,6.7,The Matrix Revolutions ,Color,364948,2003,0
150000000,534,281492479,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,7.2,The Matrix Reloaded ,Color,421818,2003,0
63000000,18563,171383253,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,8.7,The Matrix ,Color,1217752,1999,25000
10000000,4053,12570442,http://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1,6.8,The Matador ,Color,40514,2005,808
16000000,3058,40363530,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,3.3,The Master of Disguise ,Color,18254,2002,1000
32000000,427,16377274,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,7.1,The Master ,Color,105144,2012,27000
3500000,1043,123777,http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1,4.7,The Masked Saint ,Color,342,2016,0
65000000,12396,93771072,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,6.7,The Mask of Zorro ,Color,135404,1998,0
18000000,2085,119938730,http://www.imdb.com/title/tt0110475/?ref_=fn_tt_tt_1,6.9,The Mask ,Color,265818,1994,0
108000000,14831,228430993,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,8.1,The Martian ,Color,472488,2015,153000
20000000,1045,18843314,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,4.7,The Marine ,Color,27486,2006,0
80000000,20056,65948711,http://www.imdb.com/title/tt0368008/?ref_=fn_tt_tt_1,6.6,The Manchurian Candidate ,Color,86422,2004,0
15000000,2377,15608545,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1,5.4,The Man with the Iron Fists ,Color,53471,2012,29000
13000000,17611,21000000,http://www.imdb.com/title/tt0071807/?ref_=fn_tt_tt_1,6.8,The Man with the Golden Gun ,Color,73950,1974,2000
20000000,15183,13801755,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1,6.6,The Man Who Knew Too Little ,Color,23928,1997,0
35000000,29265,56876365,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,6.4,The Man in the Iron Mask ,Color,125219,1998,0
75000000,15735,45434443,http://www.imdb.com/title/tt1638355/?ref_=fn_tt_tt_1,7.3,The Man from U.N.C.L.E. ,Color,175960,2015,43000
33000000,1019,8326035,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,5.5,The Man ,Color,21933,2005,676
72000000,4310,27796042,http://www.imdb.com/title/tt0268995/?ref_=fn_tt_tt_1,6.9,The Majestic ,Color,45031,2001,0
40000000,14275,22717758,http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1,6.2,The Magic Sword: Quest for Camelot ,Color,11156,1998,0
5000000,24994,1082044,http://www.imdb.com/title/tt0361862/?ref_=fn_tt_tt_1,7.7,The Machinist ,Color,281649,2004,21000
1000000,822,4231500,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1,7.8,The Lunchbox ,Color,30479,2013,16000
15000000,2243,183088,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1,7,The Lucky Ones ,Color,11704,2008,702
25000000,1852,60443237,http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1,6.5,The Lucky One ,Color,76882,2012,29000
130000000,4739,87965684,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,6.7,The Lovely Bones ,Color,250223,2009,32000
62000000,6658,32178777,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,3.8,The Love Guru ,Color,43300,2008,0
73000000,1635,229074524,http://www.imdb.com/title/tt0119567/?ref_=fn_tt_tt_1,6.5,The Lost World: Jurassic Park ,Color,278362,1997,0
40000,284,110536,http://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1,7,The Lost Skeleton of Cadavra ,Black and White,4117,2001,0
9600000,1674,2483955,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1,6.7,The Lost City ,Color,8369,2005,957
4000000,4343,399793,http://www.imdb.com/title/tt0126859/?ref_=fn_tt_tt_1,5.4,The Loss of Sexual Innocence ,Color,2877,1999,111
25000000,12841,23527955,http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1,6.4,The Losers ,Color,74691,2010,0
2500000,5158,1163508,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,5.1,The Lords of Salem ,Color,20376,2012,15000
94000000,23052,340478898,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,8.7,The Lord of the Rings: The Two Towers ,Color,1100446,2002,10000
94000000,6434,377019252,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,8.9,The Lord of the Rings: The Return of the King ,Color,1215718,2003,16000
93000000,22342,313837577,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1,8.8,The Lord of the Rings: The Fellowship of the Ring ,Color,1238746,2001,21000
23000000,2453,11508423,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1,5.1,The Longshots ,Color,3174,2008,376
82000000,13693,158115031,http://www.imdb.com/title/tt0398165/?ref_=fn_tt_tt_1,6.4,The Longest Yard ,Color,130070,2005,0
34000000,3386,37432299,http://www.imdb.com/title/tt2726560/?ref_=fn_tt_tt_1,7.1,The Longest Ride ,Color,50041,2015,23000
65000000,1531,33328051,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,6.7,The Long Kiss Goodnight ,Color,60508,1996,4000
215000000,45757,89289910,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1,6.5,The Lone Ranger ,Color,181792,2013,48000
17000000,3423,42672630,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,5.3,The Lizzie McGuire Movie ,Color,27580,2003,0
500000,1047,12055,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,6.5,The Living Wake ,Color,739,2007,339
30000000,1233,51185897,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1,6.7,The Living Daylights ,Color,69457,1987,0
2000000,927,11284657,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1,8.5,The Lives of Others ,Color,259379,2006,39000
22000000,2216,13555988,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,5.7,The Little Vampire ,Color,7242,2000,0
81200000,30230,1339152,http://www.imdb.com/title/tt1754656/?ref_=fn_tt_tt_1,7.8,The Little Prince ,Color,28276,2015,31000
45000000,6458,422783777,http://www.imdb.com/title/tt0110357/?ref_=fn_tt_tt_1,8.5,The Lion King ,Color,644348,1994,17000
40000000,13943,57981889,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,7.3,The Lincoln Lawyer ,Color,173848,2011,25000
9000000,1335,3193102,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,7.1,The Limey ,Color,24412,1999,944
50000000,32637,19593740,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,7.5,The Life of David Gale ,Color,88270,2003,0
8000000,2073,303439,http://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1,6.4,The Life Before Her Eyes ,Color,12125,2007,1000
50000000,15757,24006726,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1,7.3,The Life Aquatic with Steve Zissou ,Color,139535,2004,0
60000000,22128,257756197,http://www.imdb.com/title/tt1490017/?ref_=fn_tt_tt_1,7.8,The Lego Movie ,Color,246698,2014,64000
75000000,2864,45356386,http://www.imdb.com/title/tt0386140/?ref_=fn_tt_tt_1,5.9,The Legend of Zorro ,Color,71574,2005,951
18000000,927,8000000,http://www.imdb.com/title/tt0082648/?ref_=fn_tt_tt_1,5,The Legend of the Lone Ranger ,Color,1400,1981,346
360000000,42350,248103518,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,6.6,The Legend of Tarzan ,Color,84744,2016,58000
400000000,32,454255,http://www.imdb.com/title/tt0290879/?ref_=fn_tt_tt_1,6.6,The Legend of Suriyothai ,Color,1666,2001,124
70000000,1520,18821279,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1,4.2,The Legend of Hercules ,Color,44891,2014,12000
30000,72,243768,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1,4.1,The Legend of God's Gun ,Color,143,2007,13
2000000,768,11546543,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,7.6,The Legend of Drunken Master ,Color,34520,1994,0
60000000,34774,30695227,http://www.imdb.com/title/tt0146984/?ref_=fn_tt_tt_1,6.7,The Legend of Bagger Vance ,Color,45296,2000,0
78000000,4714,66462600,http://www.imdb.com/title/tt0311429/?ref_=fn_tt_tt_1,5.8,The League of Extraordinary Gentlemen ,Black and White,141533,2003,0
3300000,11771,25799043,http://www.imdb.com/title/tt2918436/?ref_=fn_tt_tt_1,5.2,The Lazarus Effect ,Color,28513,2015,0
10000000,1109,32101000,http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1,5.4,The Lawnmower Man ,Color,27800,1992,0
90000000,16922,27356090,http://www.imdb.com/title/tt1618442/?ref_=fn_tt_tt_1,6,The Last Witch Hunter ,Color,58752,2015,21000
4000000,20135,12836,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1,5.8,The Last Time I Committed Suicide ,Color,1686,1997,161
7000000,1934,8373585,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,7.6,The Last Temptation of Christ ,Color,39680,1988,0
13000000,1341,6615578,http://www.imdb.com/title/tt0824758/?ref_=fn_tt_tt_1,7,The Last Station ,Color,15352,2009,0
45000000,1643,12026670,http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1,6.4,The Last Stand ,Color,114241,2013,24000
20000000,2341,62933793,http://www.imdb.com/title/tt1294226/?ref_=fn_tt_tt_1,5.8,The Last Song ,Color,62421,2010,10000
2200000,2161,379643,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,5.9,The Last Sin Eater ,Color,1573,2007,285
140000000,11945,111110575,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,7.7,The Last Samurai ,Color,317166,2003,0
40000000,2144,72455275,http://www.imdb.com/title/tt0104691/?ref_=fn_tt_tt_1,7.8,The Last of the Mohicans ,Color,113068,1992,0
35000000,14625,5932060,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,5.4,The Last Legion ,Color,29285,2007,0
6000000,1184,17605861,http://www.imdb.com/title/tt0455590/?ref_=fn_tt_tt_1,7.7,The Last King of Scotland ,Color,145580,2006,0
30000000,7722,65443270,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,6.6,The Last House on the Left ,Color,135646,2009,0
13400000,2895,163591,http://www.imdb.com/title/tt1584131/?ref_=fn_tt_tt_1,3.6,The Last Godfather ,Color,912,2010,502
5000000,46868,15152879,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1,4,The Last Exorcism Part II ,Color,13506,2013,0
1800000,1958,40990055,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1,5.6,The Last Exorcism ,Color,41509,2010,0
23000000,2451,43984230,http://www.imdb.com/title/tt0093389/?ref_=fn_tt_tt_1,7.8,The Last Emperor ,Color,70274,1987,0
10000000,3394,33000000,http://www.imdb.com/title/tt0089461/?ref_=fn_tt_tt_1,6.9,The Last Dragon ,Color,9424,1985,0
7000000,2271,23838,http://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1,5.5,The Last Days on Mars ,Color,28570,2013,0
60000000,3012,18208078,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1,6.9,The Last Castle ,Color,57100,2001,0
150000000,2857,131564731,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,4.2,The Last Airbender ,Color,118951,2010,18000
12500000,1833,48092846,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1,7.3,The Land Before Time ,Color,61753,1988,5000
40000000,18693,52320979,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,6.8,The Lake House ,Color,114321,2006,0
35000000,41701,39692139,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1,6.2,The Ladykillers ,Color,84131,2004,0
2300000,1055,7927,http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1,7.7,The Lady from Shanghai ,Black and White,19236,1947,0
11000000,10982,13592872,http://www.imdb.com/title/tt0213790/?ref_=fn_tt_tt_1,5.1,The Ladies Man ,Color,10777,2000,671
1200000,5,3830,http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1,7.2,The Knife of Don Juan ,Color,27,2013,75
20000000,904,15797907,http://www.imdb.com/title/tt0419887/?ref_=fn_tt_tt_1,7.6,The Kite Runner ,Color,68119,2007,0
70000000,5187,47456450,http://www.imdb.com/title/tt0431197/?ref_=fn_tt_tt_1,7.1,The Kingdom ,Color,101386,2007,0
15000000,15732,138795342,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,8,The King's Speech ,Color,503631,2010,64000
13000000,1813,214966,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,6.1,The Killer Inside Me ,Color,28483,2010,0
3500000,18645,20803237,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,7.1,The Kids Are All Right ,Color,110616,2010,16000
60000000,16452,69688384,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,6.1,The Kid ,Color,34473,2000,0
16000000,4008,181600000,http://www.imdb.com/title/tt0087538/?ref_=fn_tt_tt_1,7.2,The Karate Kid ,Color,253823,1984,0
44000000,26907,44834712,http://www.imdb.com/title/tt0116731/?ref_=fn_tt_tt_1,5.6,The Juror ,Color,13995,1996,353
20000000,4480,47887943,http://www.imdb.com/title/tt0283426/?ref_=fn_tt_tt_1,5.4,The Jungle Book 2 ,Color,11634,2003,227
350000000,65842,725290282,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1,7.8,The Jungle Book ,Color,212293,2016,130000
50000000,30183,47105085,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1,7.4,The Judge ,Color,136973,2014,47000
5000000,4607,1474508,http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1,6.5,The Joneses ,Color,33473,2009,0
1500000,920,703,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,5.4,The Jimmy Show ,Color,480,2001,47
29000000,5085,6301131,http://www.imdb.com/title/tt0366627/?ref_=fn_tt_tt_1,7.1,The Jacket ,Color,92850,2005,0
60000000,38227,54910560,http://www.imdb.com/title/tt0119395/?ref_=fn_tt_tt_1,6.3,The Jackal ,Color,88225,1997,0
60000000,35084,106126012,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,7,The Italian Job ,Color,285623,2003,0
40000000,10469,27663982,http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1,4.4,The Island of Dr. Moreau ,Color,26051,1996,0
252000000,69677,71598052,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,6.9,The Island ,Color,526665,2005,0
13000000,12894,29959436,http://www.imdb.com/title/tt1007029/?ref_=fn_tt_tt_1,6.4,The Iron Lady ,Color,82327,2011,18000
70000000,16358,23159305,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,8,The Iron Giant ,Color,128455,1999,0
18500000,7252,18439082,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,6.4,The Invention of Lying ,Color,94292,2009,13000
