Cast_Likes,Facenumber,Gross,Link,Score,Title
6863,3,15519841,http://www.imdb.com/title/tt0308353/?ref_=fn_tt_tt_1,4.5,Happily N'Ever After 
4662,8,34290142,http://www.imdb.com/title/tt1371150/?ref_=fn_tt_tt_1,6.6,This Is Where I Leave You 
679,0,71844424,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,7.3,This Is It 
168,0,110720,http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,7.3,The Woman Chaser 
1534,1,25926543,http://www.imdb.com/title/tt0482599/?ref_=fn_tt_tt_1,5.2,Shutter 
13000,0,236266,http://www.imdb.com/title/tt0302674/?ref_=fn_tt_tt_1,6.2,Gerry 
1757,0,13782838,http://www.imdb.com/title/tt0084787/?ref_=fn_tt_tt_1,8.2,The Thing 
57802,0,533316061,http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1,9,The Dark Knight 
10583,0,106369117,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,6.2,300: Rise of an Empire 
1050,2,67523385,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,6.2,This Is 40 
1099,0,23219748,http://www.imdb.com/title/tt1921064/?ref_=fn_tt_tt_1,5.6,Pompeii 
20683,0,75370763,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1,6.5,The Horse Whisperer 
15093,1,434417,http://www.imdb.com/title/tt0379976/?ref_=fn_tt_tt_1,5.9,Savage Grace 
3582,1,38400000,http://www.imdb.com/title/tt0088247/?ref_=fn_tt_tt_1,8.1,The Terminator 
1075,0,32519322,http://www.imdb.com/title/tt0253474/?ref_=fn_tt_tt_1,8.5,The Pianist 
2288,0,13493,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,6.6,Broken Vessels 
13762,4,3047539,http://www.imdb.com/title/tt2176013/?ref_=fn_tt_tt_1,6.9,Jab Tak Hai Jaan 
6554,9,49121934,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,6.1,This Christmas 
4830,8,65182182,http://www.imdb.com/title/tt2239832/?ref_=fn_tt_tt_1,5.7,Think Like a Man Too 
5165,8,91547205,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,6.6,Think Like a Man 
16922,0,27356090,http://www.imdb.com/title/tt1618442/?ref_=fn_tt_tt_1,6,The Last Witch Hunter 
1889,1,2849142,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,7.2,Things We Lost in the Fire 
701,0,38105077,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,6.4,Ninja Assassin 
1297,2,10965209,http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1,6.1,Antitrust 
837,0,13008928,http://www.imdb.com/title/tt0096256/?ref_=fn_tt_tt_1,7.3,They Live 
4060,0,12693621,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,4.8,They 
2134,1,59992760,http://www.imdb.com/title/tt0889583/?ref_=fn_tt_tt_1,5.8,Brüno 
2272,2,125169,http://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1,6.4,There Goes My Baby 
5890,1,10991381,http://www.imdb.com/title/tt0962736/?ref_=fn_tt_tt_1,7.3,The Young Victoria 
2222,0,16999046,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1,5.8,Splice 
824,0,6462576,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,5.4,The Young Messiah 
368,0,424760,http://www.imdb.com/title/tt0390384/?ref_=fn_tt_tt_1,7,Primer 
1292,2,27758465,http://www.imdb.com/title/tt0889573/?ref_=fn_tt_tt_1,6.1,The Switch 
1843,1,99462,http://www.imdb.com/title/tt1981107/?ref_=fn_tt_tt_1,7.1,The Young and Prodigious T.S. Spivet 
1136,3,31146570,http://www.imdb.com/title/tt1226753/?ref_=fn_tt_tt_1,6.9,The Debt 
46057,3,116866727,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,8.2,The Wolf of Wall Street 
14868,1,93452056,http://www.imdb.com/title/tt0825232/?ref_=fn_tt_tt_1,7.4,The Bucket List 
3544,0,16901126,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,6.9,The Devil's Rejects 
2251,6,1332,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,4.6,Detention of the Dead 
2896,1,2428883,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,6.6,The Homesman 
16264,0,665426,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,6.6,The Polar Express 
30132,0,91400000,http://www.imdb.com/title/tt0112740/?ref_=fn_tt_tt_1,7.3,Crimson Tide 
4230,0,83892374,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,7,The X Files 
3436,4,24268828,http://www.imdb.com/title/tt1273678/?ref_=fn_tt_tt_1,5.4,The Spy Next Door 
16982,1,58401464,http://www.imdb.com/title/tt1282140/?ref_=fn_tt_tt_1,7.1,Easy A 
12574,1,5128124,http://www.imdb.com/title/tt0412080/?ref_=fn_tt_tt_1,7.9,The World's Fastest Indian 
9049,0,137387272,http://www.imdb.com/title/tt1457767/?ref_=fn_tt_tt_1,7.5,The Conjuring 
13184,0,130727000,http://www.imdb.com/title/tt0102926/?ref_=fn_tt_tt_1,8.6,The Silence of the Lambs 
16089,3,6100000,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,8.9,"The Good, the Bad and the Ugly "
1562,1,15593,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,5.8,Molly 
2037,2,126930660,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,6.4,The World Is Not Enough 
1122,0,25138292,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,6.8,The Witch 
2710,0,2298191,http://www.imdb.com/title/tt0119698/?ref_=fn_tt_tt_1,8.4,Princess Mononoke 
14025,1,14938570,http://www.imdb.com/title/tt1764234/?ref_=fn_tt_tt_1,6.2,Killing Them Softly 
1942,2,2024854,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,6.6,The Work and the Glory II: American Zion 
12306,4,14123773,http://www.imdb.com/title/tt2101441/?ref_=fn_tt_tt_1,5.3,Spring Breakers 
2787,11,28873374,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,4.1,One Direction: This Is Us 
3261,0,23292105,http://www.imdb.com/title/tt0475944/?ref_=fn_tt_tt_1,5.3,The Covenant 
2029,4,453079,http://www.imdb.com/title/tt1361313/?ref_=fn_tt_tt_1,5.9,The Extra Man 
50927,0,31655091,http://www.imdb.com/title/tt0426931/?ref_=fn_tt_tt_1,7.5,August Rush 
25676,0,4040588,http://www.imdb.com/title/tt0914797/?ref_=fn_tt_tt_1,6.8,Bottle Shock 
11946,0,54322273,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,6.4,The Woman in Black 
16751,3,107458785,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1,7.2,A League of Their Own 
7654,0,25450527,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,6.5,The International 
23755,1,132550960,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,6.7,The Wolverine 
13071,0,61937495,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,5.8,The Wolfman 
3148,1,19976073,http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1,6.3,Assault on Precinct 13 
2389,1,3058380,http://www.imdb.com/title/tt0191636/?ref_=fn_tt_tt_1,7.3,The Widow of Saint-Pierre 
22318,1,59588068,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,5.8,Gothika 
1852,0,60443237,http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1,6.5,The Lucky One 
15362,2,95149435,http://www.imdb.com/title/tt0368933/?ref_=fn_tt_tt_1,5.7,The Princess Diaries 2: Royal Engagement 
2096,0,1666262,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,6.7,The White Countess 
9608,4,127144,http://www.imdb.com/title/tt0373445/?ref_=fn_tt_tt_1,5.5,The Wendell Baker Story 
2666,0,31585300,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,6.1,The Wedding Date 
27674,7,78031620,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,6.1,The Monuments Men 
2165,5,10397365,http://www.imdb.com/title/tt0192111/?ref_=fn_tt_tt_1,5.4,Head Over Heels 
36010,2,75274748,http://www.imdb.com/title/tt2361509/?ref_=fn_tt_tt_1,7.2,The Intern 
483,0,151389,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,7.1,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
9152,0,255108370,http://www.imdb.com/title/tt2310332/?ref_=fn_tt_tt_1,7.5,The Hobbit: The Battle of the Five Armies 
13156,1,12469811,http://www.imdb.com/title/tt0384680/?ref_=fn_tt_tt_1,6.6,The Weather Man 
8375,1,21501098,http://www.imdb.com/title/tt1727388/?ref_=fn_tt_tt_1,7.4,The Way Way Back 
2056,0,22359293,http://www.imdb.com/title/tt0118755/?ref_=fn_tt_tt_1,5.8,The Borrowers 
358,4,6047856,http://www.imdb.com/title/tt0202677/?ref_=fn_tt_tt_1,6.7,The Way of the Gun 
5740,5,77264926,http://www.imdb.com/title/tt1047540/?ref_=fn_tt_tt_1,6.1,Parental Guidance 
1795,0,4190530,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,7.1,The Water Diviner 
3356,0,37481242,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,5.3,The Back-up Plan 
2056,1,5664251,http://www.imdb.com/title/tt1032751/?ref_=fn_tt_tt_1,6.3,The Warrior's Way 
23031,0,10137502,http://www.imdb.com/title/tt3488710/?ref_=fn_tt_tt_1,7.4,The Walk 
14890,2,22905674,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,7.4,Rounders 
81,0,22770,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,6.1,R100 
1795,1,1789892,http://www.imdb.com/title/tt0118863/?ref_=fn_tt_tt_1,6.6,Clay Pigeons 
2426,0,52200504,http://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1,6.1,Insidious: Chapter 3 
2559,0,20801344,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,5.1,The Hills Have Eyes II 
2748,2,2077046,http://www.imdb.com/title/tt1082886/?ref_=fn_tt_tt_1,7,The Wackness 
2739,1,2557668,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,5.3,Captive 
4374,1,17803796,http://www.imdb.com/title/tt0462519/?ref_=fn_tt_tt_1,5.9,School for Scoundrels 
768,0,535249,http://www.imdb.com/title/tt1695994/?ref_=fn_tt_tt_1,4.6,The Virginity Hit 
3438,0,100491683,http://www.imdb.com/title/tt0134067/?ref_=fn_tt_tt_1,5.9,The Rugrats Movie 
1950,0,52792307,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,6.8,The BFG 
7103,0,4859475,http://www.imdb.com/title/tt0159097/?ref_=fn_tt_tt_1,7.2,The Virgin Suicides 
1614,0,71148699,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,6.6,The Spiderwick Chronicles 
7273,0,114195633,http://www.imdb.com/title/tt0368447/?ref_=fn_tt_tt_1,6.5,The Village 
4908,3,4350774,http://www.imdb.com/title/tt0110759/?ref_=fn_tt_tt_1,6.5,PCU 
7875,0,1712111,http://www.imdb.com/title/tt1524575/?ref_=fn_tt_tt_1,4.5,The Vatican Tapes 
16646,1,75764085,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,6.7,The Family Man 
2944,1,18761993,http://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,6.9,The Upside of Anger 
692,3,142614158,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,5.5,The Smurfs 
4230,0,4505922,http://www.imdb.com/title/tt0117802/?ref_=fn_tt_tt_1,7.4,Swingers 
4499,0,112692062,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,5.4,Spy Kids 
33441,0,406035,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,7.2,The Believer 
22767,1,76270454,http://www.imdb.com/title/tt0094226/?ref_=fn_tt_tt_1,7.9,The Untouchables 
1189,2,15464026,http://www.imdb.com/title/tt0217630/?ref_=fn_tt_tt_1,5.3,Loser 
14100,0,35887263,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,7.7,The Theory of Everything 
314,0,174682,http://www.imdb.com/title/tt0303313/?ref_=fn_tt_tt_1,6.9,The Business of Fancydancing 
2612,2,2869369,http://www.imdb.com/title/tt0110074/?ref_=fn_tt_tt_1,7.3,The Hudsucker Proxy 
11287,8,161087183,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,6.9,Suicide Squad 
1083,2,38372662,http://www.imdb.com/title/tt0414387/?ref_=fn_tt_tt_1,7.8,Pride & Prejudice 
22436,2,88915214,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,6.5,The Ugly Truth 
35941,0,9701559,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,7.4,Blue Valentine 
4842,0,100117603,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,6.9,The Hunchback of Notre Dame 
2216,1,13555988,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,5.7,The Little Vampire 
64040,2,296623634,http://www.imdb.com/title/tt1259571/?ref_=fn_tt_tt_1,4.6,The Twilight Saga: New Moon 
11623,0,3675072,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1,7.3,Sunshine 
52547,3,300523113,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,4.9,The Twilight Saga: Eclipse 
28734,2,63319509,http://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1,5.8,She's All That 
3974,1,14018364,http://www.imdb.com/title/tt0363282/?ref_=fn_tt_tt_1,4.8,New York Minute 
2018,2,50189179,http://www.imdb.com/title/tt0290095/?ref_=fn_tt_tt_1,5.3,The Tuxedo 
1352,0,36279230,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,6.1,The Sentinel 
3698,1,125603360,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1,8.1,The Truman Show 
1431,1,5228617,http://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,7,Hollywood Shuffle 
29,0,7002255,http://www.imdb.com/title/tt0286244/?ref_=fn_tt_tt_1,7.8,The Triplets of Belleville 
3827,0,14114488,http://www.imdb.com/title/tt0095889/?ref_=fn_tt_tt_1,4.5,Poltergeist III 
3066,3,45506619,http://www.imdb.com/title/tt0190590/?ref_=fn_tt_tt_1,7.8,"O Brother, Where Art Thou? "
45271,2,60984028,http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1,7.5,The Devil's Advocate 
27755,0,30028592,http://www.imdb.com/title/tt0200465/?ref_=fn_tt_tt_1,7.3,The Bank Job 
21380,0,65269010,http://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,6.5,Step Up 
13021,0,13303319,http://www.imdb.com/title/tt0478304/?ref_=fn_tt_tt_1,6.7,The Tree of Life 
12556,0,118471320,http://www.imdb.com/title/tt0164184/?ref_=fn_tt_tt_1,6.4,The Sum of All Fears 
99,2,792966,http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1,5.1,The Toxic Avenger Part II 
19454,1,113330342,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,7.1,The Patriot 
11700,1,200074175,http://www.imdb.com/title/tt2379713/?ref_=fn_tt_tt_1,6.8,Spectre 
1735,1,35422828,http://www.imdb.com/title/tt0120094/?ref_=fn_tt_tt_1,6.7,Selena 
14296,7,92173235,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,7.6,The Town 
705,0,499263,http://www.imdb.com/title/tt0335345/?ref_=fn_tt_tt_1,7.1,The Passion of the Christ 
2027,0,48068396,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,3.7,Speed 2: Cruise Control 
813,0,170684505,http://www.imdb.com/title/tt0299658/?ref_=fn_tt_tt_1,7.2,Chicago 
13748,1,59475623,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,5.2,The Stepford Wives 
4046,0,100685880,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,4.8,Charlie's Angels: Full Throttle 
568,1,63411478,http://www.imdb.com/title/tt0452694/?ref_=fn_tt_tt_1,7.1,The Time Traveler's Wife 
13333,2,127490802,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,7.8,The Curious Case of Benjamin Button 
1651,0,58800000,http://www.imdb.com/title/tt0082158/?ref_=fn_tt_tt_1,7.2,Chariots of Fire 
954,0,7159147,http://www.imdb.com/title/tt0464141/?ref_=fn_tt_tt_1,7.5,The Orphanage 
1937,0,36385763,http://www.imdb.com/title/tt0120863/?ref_=fn_tt_tt_1,7.6,The Thin Red Line 
3850,1,23978402,http://www.imdb.com/title/tt0250310/?ref_=fn_tt_tt_1,4.6,Corky Romano 
26402,0,39511038,http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1,5.9,The Texas Chainsaw Massacre: The Beginning 
14617,1,2963012,http://www.imdb.com/title/tt1726592/?ref_=fn_tt_tt_1,6.3,Before I Go to Sleep 
14244,0,158348400,http://www.imdb.com/title/tt0106918/?ref_=fn_tt_tt_1,6.8,The Firm 
3661,4,36049108,http://www.imdb.com/title/tt0117603/?ref_=fn_tt_tt_1,6.8,Set It Off 
13877,2,27000000,http://www.imdb.com/title/tt0083658/?ref_=fn_tt_tt_1,8.2,Blade Runner 
302,3,8025872,http://www.imdb.com/title/tt0092076/?ref_=fn_tt_tt_1,5.5,The Texas Chainsaw Massacre 2 
2188,0,61718000,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,7.5,The Texas Chain Saw Massacre 
13607,0,50026353,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,5.4,Home on the Range 
16199,0,77032279,http://www.imdb.com/title/tt0362227/?ref_=fn_tt_tt_1,7.3,The Terminal 
2466,0,204565000,http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1,8,The Exorcist 
3058,2,40363530,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,3.3,The Master of Disguise 
4883,4,766487,http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1,5,The Ten 
19805,3,11405825,http://www.imdb.com/title/tt0120824/?ref_=fn_tt_tt_1,6.8,The Shipping News 
4089,1,24848292,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,6.6,Never Back Down 
2899,0,162831698,http://www.imdb.com/title/tt0103776/?ref_=fn_tt_tt_1,7,Batman Returns 
25088,2,1190018,http://www.imdb.com/title/tt0238380/?ref_=fn_tt_tt_1,7.5,Equilibrium 
3785,2,263365,http://www.imdb.com/title/tt1274300/?ref_=fn_tt_tt_1,5.4,The Tempest 
1090,0,57859105,http://www.imdb.com/title/tt0421239/?ref_=fn_tt_tt_1,6.5,Red Eye 
3197,0,26761283,http://www.imdb.com/title/tt1972779/?ref_=fn_tt_tt_1,6.7,The Best of Me 
65860,3,53660000,http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1,7.9,Glory 
36810,1,81292135,http://www.imdb.com/title/tt0134119/?ref_=fn_tt_tt_1,7.3,The Talented Mr. Ripley 
962,2,1197786,http://www.imdb.com/title/tt0414852/?ref_=fn_tt_tt_1,7.2,District B13 
19906,1,65452312,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,6.4,The Taking of Pelham 1 2 3 
4810,4,26345,http://www.imdb.com/title/tt0857190/?ref_=fn_tt_tt_1,6.1,The Sweeney 
2551,0,121945720,http://www.imdb.com/title/tt0103855/?ref_=fn_tt_tt_1,6.1,The Bodyguard 
1351,0,6197866,http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1,8,The Straight Story 
3126,1,24332324,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1,6.1,Renaissance Man 
1379,0,26005908,http://www.imdb.com/title/tt0435625/?ref_=fn_tt_tt_1,7.2,The Descent 
9152,6,258355354,http://www.imdb.com/title/tt1170358/?ref_=fn_tt_tt_1,7.9,The Hobbit: The Desolation of Smaug 
37605,0,101530738,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,7.2,The Equalizer 
14706,1,27067160,http://www.imdb.com/title/tt0160916/?ref_=fn_tt_tt_1,5.9,The Story of Us 
5139,0,6491350,http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1,5.8,Teacher's Pet 
622,4,129319,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,5.1,Dil Jo Bhi Kahey... 
154,0,18195,http://www.imdb.com/title/tt0127302/?ref_=fn_tt_tt_1,6.3,The Sticky Fingers of Time 
1934,6,8000000,http://www.imdb.com/title/tt0059245/?ref_=fn_tt_tt_1,6.6,The Greatest Story Ever Told 
1164,1,72000000,http://www.imdb.com/title/tt0058385/?ref_=fn_tt_tt_1,7.9,My Fair Lady 
7247,0,25040293,http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1,6.6,The Forbidden Kingdom 
1055,1,7927,http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1,7.7,The Lady from Shanghai 
2694,0,6387,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,6.9,Special 
20097,0,85416609,http://www.imdb.com/title/tt0345950/?ref_=fn_tt_tt_1,7,The SpongeBob SquarePants Movie 
5217,0,162495848,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,6,The SpongeBob Movie: Sponge Out of Water 
34738,3,45996718,http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1,6.7,Gangster Squad 
24106,2,70083519,http://www.imdb.com/title/tt0385752/?ref_=fn_tt_tt_1,6.1,The Golden Compass 
6341,0,21500000,http://www.imdb.com/title/tt0086197/?ref_=fn_tt_tt_1,7.9,The Right Stuff 
3905,0,12996,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,6,The Specials 
1051,1,40158000,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,7.6,The Piano 
13331,2,57362581,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,5.4,The Specialist 
3250,1,12902790,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,6.6,Living Out Loud 
24382,1,295468,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,6,Never Again 
1495,3,163214286,http://www.imdb.com/title/tt0059742/?ref_=fn_tt_tt_1,8,The Sound of Music 
32814,5,28870,http://www.imdb.com/title/tt1535612/?ref_=fn_tt_tt_1,5.1,The Son of No One 
1139,0,11144518,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,2.8,Barney's Great Adventure 
2121,0,124976634,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,8,Life of Pi 
1185,0,63260,http://www.imdb.com/title/tt0386741/?ref_=fn_tt_tt_1,6.7,Renaissance 
200,2,4063859,http://www.imdb.com/title/tt0301357/?ref_=fn_tt_tt_1,7.7,Good Bye Lenin! 
23745,0,31670931,http://www.imdb.com/title/tt0821642/?ref_=fn_tt_tt_1,6.7,The Soloist 
23923,0,124732962,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,6.8,The Devil Wears Prada 
1274,0,47806295,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1,6.5,The Skeleton Key 
17540,0,293501675,http://www.imdb.com/title/tt0167404/?ref_=fn_tt_tt_1,8.1,The Sixth Sense 
390,0,3958500,http://www.imdb.com/title/tt2473794/?ref_=fn_tt_tt_1,6.8,Mr. Turner 
4631,1,77564037,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,7.4,The Adventures of Tintin 
4186,0,4476235,http://www.imdb.com/title/tt0297284/?ref_=fn_tt_tt_1,6.4,Mindhunters 
1005,1,6592103,http://www.imdb.com/title/tt0280665/?ref_=fn_tt_tt_1,6.3,Femme Fatale 
6862,0,39008741,http://www.imdb.com/title/tt0403508/?ref_=fn_tt_tt_1,6.6,The Sisterhood of the Traveling Pants 
5371,0,25592632,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,7.2,The Mist 
137,0,155972,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,7.3,The Bubble 
14274,1,100012500,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,7.6,Die Hard with a Vengeance 
161,0,1250798,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,6.4,The Singles Ward 
8362,1,40137776,http://www.imdb.com/title/tt0420223/?ref_=fn_tt_tt_1,7.6,Stranger Than Fiction 
16899,1,16264475,http://www.imdb.com/title/tt0414055/?ref_=fn_tt_tt_1,6.9,Elizabeth: The Golden Age 
27405,2,74158157,http://www.imdb.com/title/tt0810913/?ref_=fn_tt_tt_1,3.4,Jack and Jill 
41645,2,336456,http://www.imdb.com/title/tt0314676/?ref_=fn_tt_tt_1,5.6,The Singing Detective 
32563,0,40932372,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,6.3,The Siege 
23409,1,8855646,http://www.imdb.com/title/tt0780511/?ref_=fn_tt_tt_1,7.2,Everybody's Fine 
32875,3,14998070,http://www.imdb.com/title/tt0891527/?ref_=fn_tt_tt_1,6.2,Lions for Lambs 
971,0,54257433,http://www.imdb.com/title/tt4052882/?ref_=fn_tt_tt_1,6.8,The Shallows 
2393,1,14378353,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,6.8,Snow Falling on Cedars 
1554,2,548934,http://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1,6.8,Ondine 
1031,0,131536019,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,6.4,Rio 2 
5535,3,8119205,http://www.imdb.com/title/tt0120133/?ref_=fn_tt_tt_1,5.4,A Simple Wish 
15708,1,25121291,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,6.7,Escape Plan 
36095,0,143523463,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,7.2,Kung Fu Panda 3 
12239,4,6105175,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1,6.6,The Interview 
1064,0,192467,http://www.imdb.com/title/tt0436689/?ref_=fn_tt_tt_1,6.6,The Puffy Chair 
5095,1,58229120,http://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1,7.3,The Secret Life of Walter Mitty 
